League,Home Team,Away Team,Total Games,Average Goals For Home,Average Goals For Away,Home Win %,Draw %,Away Win %,BTTS %,BTTS Home Win %,BTTS Away Win %,BTTS Draw %,BTTS No Draw %,Over 0.5 Goals %,Over 1.5 Goals %,Over 2.5 Goals %,Over 3.5 Goals %,Over 4.5 Goals %
Netherlands Ersdvisle,Heracles,Utrecht,17,1.76,1.35,0.4706,0.3529,0.1765,0.8824,0.3529,0.1765,0.3529,0.5294,1.0,0.9412,0.6471,0.3529,0.1176
Netherlands Ersdvisle,Vitesse,Waalwijk,19,2.37,1.26,0.5789,0.3684,0.0526,0.8421,0.4211,0.0526,0.3684,0.4737,1.0,0.9474,0.7368,0.6316,0.2105
Netherlands Ersdvisle,Heerenveen,Go Ahead Eagles,6,2.17,1.67,0.5,0.3333,0.1667,0.8333,0.3333,0.1667,0.3333,0.5,1.0,1.0,0.8333,0.8333,0.1667
Netherlands Ersdvisle,For Sittard,Feyenoord,11,1.36,2.82,0.0909,0.0,0.9091,0.8182,0.0909,0.7273,0.0,0.8182,1.0,1.0,0.8182,0.6364,0.4545
Netherlands Ersdvisle,Feyenoord,Ajax,27,1.48,1.81,0.1852,0.4074,0.4074,0.8148,0.1852,0.2222,0.4074,0.4074,1.0,0.9259,0.6296,0.4074,0.1852
Netherlands Ersdvisle,Waalwijk,Sparta,10,2.5,1.1,0.8,0.1,0.1,0.8,0.6,0.1,0.1,0.7,1.0,1.0,0.7,0.5,0.3
Netherlands Ersdvisle,Go Ahead Eagles,AZ Alkmaar,5,1.0,2.8,0.2,0.0,0.8,0.8,0.2,0.6,0.0,0.8,1.0,1.0,0.8,0.6,0.4
Netherlands Ersdvisle,Excelsior,Heracles,9,2.0,1.67,0.4444,0.2222,0.3333,0.7778,0.4444,0.1111,0.2222,0.5556,1.0,1.0,0.7778,0.5556,0.1111
Netherlands Ersdvisle,Zwolle,Heracles,9,1.44,1.44,0.3333,0.4444,0.2222,0.7778,0.2222,0.1111,0.4444,0.3333,1.0,0.8889,0.5556,0.2222,0.1111
Netherlands Ersdvisle,AZ Alkmaar,Heerenveen,26,1.77,1.73,0.3462,0.3077,0.3462,0.7692,0.3462,0.1538,0.2692,0.5,0.9615,0.8462,0.6923,0.6154,0.2308
Netherlands Ersdvisle,PSV Eindhoven,Zwolle,12,3.5,1.08,0.8333,0.0833,0.0833,0.75,0.5833,0.0833,0.0833,0.6667,1.0,1.0,0.9167,0.9167,0.5
Netherlands Ersdvisle,Go Ahead Eagles,Zwolle,4,2.25,1.5,0.75,0.0,0.25,0.75,0.5,0.25,0.0,0.75,1.0,0.75,0.75,0.75,0.5
Netherlands Ersdvisle,Utrecht,Sparta,12,2.75,1.17,0.5833,0.3333,0.0833,0.75,0.4167,0.0,0.3333,0.4167,1.0,0.9167,0.6667,0.5833,0.3333
Netherlands Ersdvisle,PSV Eindhoven,Heerenveen,28,2.46,1.18,0.5714,0.2857,0.1429,0.75,0.3929,0.0714,0.2857,0.4643,1.0,0.8929,0.7143,0.5714,0.2857
Netherlands Ersdvisle,Sparta,Heerenveen,12,1.92,2.08,0.4167,0.0833,0.5,0.75,0.3333,0.3333,0.0833,0.6667,1.0,1.0,0.9167,0.5833,0.3333
Netherlands Ersdvisle,Zwolle,Feyenoord,12,2.0,2.08,0.4167,0.0833,0.5,0.75,0.3333,0.3333,0.0833,0.6667,1.0,1.0,0.9167,0.5833,0.25
Netherlands Ersdvisle,Sparta,Feyenoord,12,1.25,2.75,0.25,0.0,0.75,0.75,0.25,0.5,0.0,0.75,1.0,0.9167,0.9167,0.5833,0.4167
Netherlands Ersdvisle,Heracles,Go Ahead Eagles,4,1.25,1.0,0.5,0.25,0.25,0.75,0.25,0.25,0.25,0.5,1.0,0.75,0.5,0.0,0.0
Netherlands Ersdvisle,Sparta,Twente,12,1.75,1.5,0.3333,0.3333,0.3333,0.75,0.1667,0.25,0.3333,0.4167,1.0,0.9167,0.5,0.25,0.25
Netherlands Ersdvisle,For Sittard,Nijmegen,8,1.62,1.75,0.25,0.375,0.375,0.75,0.125,0.25,0.375,0.375,1.0,1.0,0.625,0.625,0.125
Netherlands Ersdvisle,Nijmegen,For Sittard,8,1.12,1.5,0.125,0.5,0.375,0.75,0.125,0.125,0.5,0.25,1.0,0.875,0.5,0.25,0.0
Netherlands Ersdvisle,Sparta,Vitesse,12,1.17,1.33,0.1667,0.4167,0.4167,0.75,0.0833,0.3333,0.3333,0.4167,0.9167,0.75,0.5,0.25,0.0833
Netherlands Ersdvisle,Nijmegen,Go Ahead Eagles,4,1.5,1.5,0.25,0.5,0.25,0.75,0.0,0.25,0.5,0.25,1.0,0.75,0.5,0.25,0.25
Netherlands Ersdvisle,Feyenoord,Twente,27,2.22,1.15,0.6296,0.2222,0.1481,0.7407,0.4444,0.1111,0.1852,0.5556,0.963,0.8519,0.6296,0.4815,0.2963
